   4.5500002      5.30033596E-02  7.73849115E-02   1.4197735     -0.78249252    
   4.5999999      6.24520071E-02  9.11799371E-02   1.6728694     -0.73295420    
   4.6500001      7.13684931E-02  0.10419800       1.9117106     -0.68170226    
   4.7000003      7.97190964E-02  0.11638988       2.1353939     -0.62905389    
   4.7500000      8.74737352E-02  0.12771165       2.3431134     -0.57531840    
   4.8000002      9.46057290E-02  0.13812438       2.5341544     -0.52079737    
   4.8499999      0.10109191      0.14759418       2.7078962     -0.46578464    
   4.9000001      0.10691281      0.15609270       2.8638175     -0.41056305    
   4.9500003      0.11205237      0.16359647       3.0014884     -0.35540700    
   5.0000000      0.11649818      0.17008735       3.1205761     -0.30058035    
   5.0500002      0.12024161      0.17555276       3.2208495     -0.24633333    
   5.0999999      0.12327740      0.17998500       3.3021674     -0.19290696    
   5.1500001      0.12560400      0.18338184       3.3644888     -0.14052688    
   5.2000003      0.12722322      0.18574591       3.4078622     -8.94081593E-02
   5.2500000      0.12814039      0.18708496       3.4324298     -3.97513881E-02
   5.3000002      0.12836413      0.18741164       3.4384229      8.25757347E-03
   5.3499999      0.12790634      0.18674326       3.4261603      5.44447750E-02
   5.4000001      0.12678201      0.18510175       3.3960438      9.86530781E-02
   5.4500003      0.12500919      0.18251343       3.3485560      0.14073803    
   5.5000000      0.12260879      0.17900884       3.2842577      0.18057011    
   5.5500002      0.11960442      0.17462246       3.2037814      0.21803509    
   5.5999999      0.11602235      0.16939263       3.1078303      0.25303265    
   5.6500001      0.11189105      0.16336094       2.9971671      0.28547928    
   5.7000003      0.10724150      0.15657260       2.8726223      0.31530273    
   5.7500000      0.10210653      0.14907555       2.7350745      0.34244749    
   5.8000002      9.65209156E-02  0.14092055       2.5854557      0.36687130    
   5.8499999      9.05210450E-02  0.13216072       2.4247401      0.38854647    
   5.9000001      8.41447711E-02  0.12285137       2.2539423      0.40745813    
   5.9500003      7.74312317E-02  0.11304960       2.0741100      0.42360538    
   6.0000000      7.04205707E-02  0.10281404       1.8863192      0.43700004    
   6.0500002      6.31537810E-02  9.22045186E-02   1.6916673      0.44766590    
   6.0999999      5.56724854E-02  8.12818259E-02   1.4912698      0.45563939    
   6.1500001      4.80186939E-02  7.01072887E-02   1.2862517      0.46096778    
   6.2000003      4.02345359E-02  5.87424263E-02   1.0777416      0.46370986    
   6.2500000      3.23625281E-02  4.72492948E-02  0.86687821      0.46393397    
   6.3000002      2.44442541E-02  3.56886126E-02  0.65477550      0.46171901    
   6.3499999      1.65217016E-02  2.41216831E-02  0.44255817      0.45715222    
   6.4000001      8.63541476E-03  1.26077067E-02  0.23131238      0.45032990    
   6.4500003      8.25858675E-04  1.20575365E-03  2.21218448E-02  0.44135565    
   6.5000000     -6.86781667E-03 -1.00270119E-02 -0.18396463      0.43034053    
   6.5500002     -1.44079262E-02 -2.10355725E-02 -0.38593760      0.41740167    
   6.5999999     -2.17574351E-02 -3.17658521E-02 -0.58280504      0.40266231    
   6.6500001     -2.88815890E-02 -4.21671234E-02 -0.77363610      0.38624990    
   6.7000003     -3.57466266E-02 -5.21900728E-02 -0.95752621      0.36829698    
   6.7500000     -4.23209593E-02 -6.17886037E-02  -1.1336294      0.34893927    
   6.8000002     -4.85748425E-02 -7.09192678E-02  -1.3011489      0.32831520    
   6.8499999     -5.44805750E-02 -7.95416459E-02  -1.4593428      0.30656552    
   6.9000001     -6.00126199E-02 -8.76184329E-02  -1.6075268      0.28383228    
   6.9500003     -6.51477128E-02 -9.51156542E-02  -1.7450776      0.26025832    
   7.0000000     -6.98648989E-02 -0.10200275      -1.8714346      0.23598652    
   7.0500002     -7.41456673E-02 -0.10825267      -1.9861014      0.21115914    
   7.0999999     -7.79739842E-02 -0.11384202      -2.0886486      0.18591718    
   7.1500001     -8.13363269E-02 -0.11875103      -2.1787136      0.16039982    
   7.2000003     -8.42217579E-02 -0.12296377      -2.2560046      0.13474351    
   7.2500000     -8.66218060E-02 -0.12646784      -2.3202929      0.10908281    
   7.3000002     -8.85307789E-02 -0.12925495      -2.3714280      8.35466087E-02
   7.3499999     -8.99453834E-02 -0.13132025      -2.4093201      5.82621619E-02
   7.4000001     -9.08650309E-02 -0.13266295      -2.4339542      3.33496593E-02
   7.4500003     -9.12915617E-02 -0.13328569      -2.4453795      8.92652851E-03
   7.5000000     -9.12293717E-02 -0.13319489      -2.4437137     -1.48965837E-02
   7.5500002     -9.06852782E-02 -0.13240051      -2.4291394     -3.80144864E-02
   7.5999999     -8.96684974E-02 -0.13091600      -2.4019034     -6.03278875E-02
   7.6500001     -8.81904587E-02 -0.12875807      -2.3623118     -8.17451701E-02
   7.7000003     -8.62649307E-02 -0.12594680      -2.3107338     -0.10217968    
   7.7500000     -8.39077085E-02 -0.12250526      -2.2475920     -0.12155297    
   7.8000002     -8.11366290E-02 -0.11845948      -2.1733646     -0.13979349    
   7.8499999     -7.79714137E-02 -0.11383827      -2.0885797     -0.15683705    
   7.9000001     -7.44335651E-02 -0.10867301      -1.9938132     -0.17262697    
   7.9500003     -7.05462396E-02 -0.10299751      -1.8896853     -0.18711415    
   8.0000000     -6.63340762E-02 -9.68477577E-02  -1.7768564     -0.20025712    
   8.0500002     -6.18230999E-02 -9.02617276E-02  -1.6560230     -0.21202216    
   8.1000004     -5.70404716E-02 -8.32790881E-02  -1.5279133     -0.22238307    
   8.1500006     -5.20146191E-02 -7.59413466E-02  -1.3932885     -0.23132108    
   8.1999998     -4.67747487E-02 -6.82911351E-02  -1.2529309     -0.23882513    
   8.2500000     -4.13506888E-02 -6.03720061E-02  -1.1076393     -0.24489172    
   8.3000002     -3.57729718E-02 -5.22285402E-02 -0.95823193     -0.24952430    
   8.3500004     -3.00727151E-02 -4.39061634E-02 -0.80554211     -0.25273314    
   8.4000006     -2.42810864E-02 -3.54503840E-02 -0.65040475     -0.25453579    
   8.4499998     -1.84295028E-02 -2.69070733E-02 -0.49366146     -0.25495628    
   8.5000000     -1.25490967E-02 -1.83216799E-02 -0.33614612     -0.25402474    
   8.5500002     -6.67093741E-03 -9.73956846E-03 -0.17869091     -0.25177756    
   8.6000004     -8.25877534E-04 -1.20578124E-03 -2.21223515E-02 -0.24825670    
   8.6500006      4.95605776E-03  7.23584509E-03  0.13275534     -0.24350965    
   8.6999998      1.06450655E-02  1.55417947E-02  0.28514379     -0.23758899    
   8.7500000      1.62128974E-02  2.36708298E-02  0.43428642     -0.23055157    
   8.8000002      2.16315147E-02  3.15820128E-02  0.57943207     -0.22245908    
   8.8500004      2.68743336E-02  3.92365269E-02  0.71986872     -0.21337679    
   8.9000006      3.19159664E-02  4.65973094E-02  0.85491633     -0.20337357    
   8.9499998      3.67320813E-02  5.36288396E-02  0.98392320     -0.19252157    
   9.0000000      4.13001813E-02  6.02982640E-02   1.1062864     -0.18089512    
   9.0500002      4.55990210E-02  6.65745735E-02   1.2214372     -0.16857126    
   9.1000004      4.96091247E-02  7.24293292E-02   1.3288538     -0.15562853    
   9.1500006      5.33125438E-02  7.78363124E-02   1.4280553     -0.14214735    
   9.1999998      5.66932298E-02  8.27721134E-02   1.5186119     -0.12820888    
   9.2500000      5.97370639E-02  8.72161165E-02   1.6001456     -0.11389439    
   9.3000002      6.24317117E-02  9.11503062E-02   1.6723258     -9.92857367E-02
   9.3500004      6.47667348E-02  9.45594385E-02   1.7348728     -8.44648480E-02
   9.4000006      6.67337626E-02  9.74312946E-02   1.7875626     -6.95124865E-02
   9.4499998      6.83263689E-02  9.97565016E-02   1.8302230     -5.45087419E-02
   9.5000000      6.95402175E-02  0.10152873       1.8627378     -3.95315103E-02
   9.5500002      7.03728646E-02  0.10274439       1.8850412     -2.46581119E-02
   9.6000004      7.08239377E-02  0.10340295       1.8971238     -9.96298809E-03
   9.6500006      7.08950385E-02  0.10350676       1.8990285      4.48186044E-03
   9.6999998      7.05897287E-02  0.10306100       1.8908501      1.86062306E-02
   9.7500000      6.99134544E-02  0.10207365       1.8727354      3.23448069E-02
   9.8000002      6.88735917E-02  0.10055545       1.8448809      4.56337109E-02
   9.8500004      6.74792826E-02  9.85197499E-02   1.8075323      5.84135465E-02
   9.9000006      6.57414123E-02  9.59824622E-02   1.7609810      7.06286505E-02
   9.9499998      6.36726320E-02  9.29620489E-02   1.7055657      8.22267085E-02
   10.000000      6.12870529E-02  8.94791037E-02   1.6416643      9.31604877E-02
   10.050000      5.86003810E-02  8.55565593E-02   1.5696979      0.10338644    
   10.100000      5.56296743E-02  8.12193304E-02   1.4901232      0.11286578    
   10.150001      5.23934104E-02  7.64943808E-02   1.4034350      0.12156381    
   10.200000      4.89112139E-02  7.14103729E-02   1.3101592      0.12945086    
   10.250000      4.52036858E-02  6.59973770E-02   1.2108475      0.13650201    
   10.300000      4.12924811E-02  6.02870248E-02   1.1060802      0.14269695    
   10.350000      3.72002311E-02  5.43123372E-02  0.99646318      0.14801988    
   10.400001      3.29501294E-02  4.81071882E-02  0.88261789      0.15246005    
   10.450000      2.85660829E-02  4.17064838E-02  0.76518482      0.15601125    
   10.500000      2.40722988E-02  3.51455547E-02  0.64481211      0.15867206    
   10.550000      1.94934327E-02  2.84604114E-02  0.52216041      0.16044553    
   10.600000      1.48544768E-02  2.16875356E-02  0.39789909      0.16133901    
   10.650001      1.01802656E-02  1.48631884E-02  0.27269346      0.16136447    
   10.700000      5.49594732E-03  8.02408345E-03  0.14721708      0.16053793    
   10.750000      8.25884403E-04  1.20579125E-03  2.21225359E-02  0.15887950    
   10.800000     -3.80525552E-03 -5.55567350E-03 -0.10192940      0.15641314    
   10.850000     -8.37353710E-03 -1.22253643E-02 -0.22429758      0.15316655    
   10.900001     -1.28555670E-02 -1.87691282E-02 -0.34435537      0.14917085    
   10.950000     -1.72283854E-02 -2.51534432E-02 -0.46148780      0.14446051    
   11.000000     -2.14702133E-02 -3.13465148E-02 -0.57511145      0.13907281    
   11.050000     -2.55597476E-02 -3.73172350E-02 -0.68465567      0.13304813    
   11.100000     -2.94769071E-02 -4.30362858E-02 -0.78958261      0.12642917    
   11.150001     -3.32026295E-02 -4.84758392E-02 -0.88938159      0.11926097    
   11.200000     -3.67189273E-02 -5.36096320E-02 -0.98357075      0.11159081    
   11.250000     -4.00094241E-02 -5.84137663E-02  -1.0717117      0.10346691    
   11.300000     -4.30585444E-02 -6.28654733E-02  -1.1533868      9.49400589E-02
   11.350000     -4.58524525E-02 -6.69445843E-02  -1.2282257      8.60615373E-02
   11.400001     -4.83786836E-02 -7.06328824E-02  -1.2958946      7.68836811E-02
   11.450000     -5.06262854E-02 -7.39143863E-02  -1.3561000      6.74594864E-02
   11.500000     -5.25858440E-02 -7.67753348E-02  -1.4085897      5.78422546E-02
   11.550000     -5.42495474E-02 -7.92043433E-02  -1.4531544      4.80853878E-02
   11.600000     -5.56111857E-02 -8.11923370E-02  -1.4896278      3.82420905E-02
   11.650001     -5.66661842E-02 -8.27326328E-02  -1.5178875      2.83650886E-02
   11.700000     -5.74116185E-02 -8.38209689E-02  -1.5378551      1.85064152E-02
   11.750000     -5.78462034E-02 -8.44554603E-02  -1.5494961      8.71708244E-03
   11.800000     -5.79702817E-02 -8.46366137E-02  -1.5528197     -9.53069248E-04
   11.850000     -5.77858314E-02 -8.43673125E-02  -1.5478789     -1.04556652E-02
   11.900001     -5.72964177E-02 -8.36527720E-02  -1.5347693     -1.97439976E-02
   11.950000     -5.65071814E-02 -8.25004876E-02  -1.5136285     -2.87732426E-02
   12.000000     -5.54247871E-02 -8.09201896E-02  -1.4846349     -3.75006236E-02
   12.050000     -5.40573671E-02 -7.89237544E-02  -1.4480065     -4.58856560E-02
   12.100000     -5.24144955E-02 -7.65251666E-02  -1.4039998     -5.38902655E-02
   12.150001     -5.05070537E-02 -7.37403035E-02  -1.3529062     -6.14791662E-02
   12.200000     -4.83474173E-02 -7.05872327E-02  -1.2950571     -6.86189681E-02
   12.250000     -4.59488854E-02 -6.70853704E-02  -1.2308089     -7.52803385E-02
   12.300000     -4.33260910E-02 -6.32560924E-02  -1.1605533     -8.14360827E-02
   12.350000     -4.04946916E-02 -5.91222458E-02  -1.0847101     -8.70622694E-02
   12.400001     -3.74712124E-02 -5.47079705E-02  -1.0037218     -9.21382308E-02
   12.450000     -3.42733860E-02 -5.00391424E-02 -0.91806328     -9.66458172E-02
   12.500000     -3.09192277E-02 -4.51420732E-02 -0.82821727     -0.10057101    
   12.550000     -2.74277590E-02 -4.00445275E-02 -0.73469305     -0.10390247    
   12.600000     -2.38183867E-02 -3.47748473E-02 -0.63801074     -0.10663228    
   12.650001     -2.01112684E-02 -2.93624531E-02 -0.53871006     -0.10875547    
   12.700000     -1.63267348E-02 -2.38370337E-02 -0.43733576     -0.11027059    
   12.750000     -1.24851633E-02 -1.82283372E-02 -0.33443353     -0.11117928    
   12.800000     -8.60725809E-03 -1.25665972E-02 -0.23055814     -0.11148629    
   12.850000     -4.71396185E-03 -6.88238442E-03 -0.12627044     -0.11119923    
   12.900001     -8.25833704E-04 -1.20571721E-03 -2.21211780E-02 -0.11032890    
   12.950000      3.03655164E-03  4.43336554E-03  8.13385248E-02 -0.10888883    
   13.000000      6.85321447E-03  1.00056930E-02  0.18357348     -0.10689525    
   13.050000      1.06043629E-02  1.54823717E-02  0.28405356     -0.10436701    
   13.100000      1.42705087E-02  2.08349433E-02  0.38225669     -0.10132556    
   13.150001      1.78330503E-02  2.60362551E-02  0.47768465     -9.77945775E-02
   13.200000      2.12738849E-02  3.10598724E-02  0.56985247     -9.38000083E-02
   13.250000      2.45760363E-02  3.58810164E-02  0.65830547     -8.93694460E-02
   13.300000      2.77228560E-02  4.04753722E-02  0.74259770     -8.45328867E-02
   13.350000      3.06989904E-02  4.48205248E-02  0.82231784     -7.93215781E-02
   13.400001      3.34899984E-02  4.88953963E-02  0.89707911     -7.37684146E-02
   13.450000      3.60825323E-02  5.26804999E-02  0.96652406     -6.79074973E-02
   13.500000      3.84643748E-02  5.61579913E-02   1.0303252     -6.17740154E-02
   13.550000      4.06245105E-02  5.93117885E-02   1.0881877     -5.54041266E-02
   13.600000      4.25531678E-02  6.21276237E-02   1.1398494     -4.88346182E-02
   13.650001      4.42418605E-02  6.45931140E-02   1.1850836     -4.21027802E-02
   13.700000      4.56834286E-02  6.66978061E-02   1.2236983     -3.52462269E-02
   13.750000      4.68720533E-02  6.84332028E-02   1.2555373     -2.83026658E-02
   13.800000      4.78033051E-02  6.97928295E-02   1.2804822     -2.13097017E-02
   13.850000      4.84741181E-02  7.07722157E-02   1.2984509     -1.43046631E-02
   13.900001      4.88828309E-02  7.13689327E-02   1.3093989     -7.32440827E-03
   13.950000      4.90291677E-02  7.15825930E-02   1.3133188     -4.05134604E-04
   14.000000      4.89142351E-02  7.14147836E-02   1.3102401      6.41778903E-03
   14.050000      4.85404953E-02  7.08691254E-02   1.3002290      1.31099904E-02
   14.100000      4.79117669E-02  6.99511841E-02   1.2833875      1.96382683E-02
   14.150001      4.70331535E-02  6.86684102E-02   1.2598525      2.59708967E-02
   14.200000      4.59111258E-02  6.70302436E-02   1.2297975      3.20769511E-02
   14.250000      4.45532575E-02  6.50477558E-02   1.1934248      3.79281081E-02
   14.300000      4.29683961E-02  6.27338588E-02   1.1509720      4.34970930E-02
   14.350000      4.11664993E-02  6.01030886E-02   1.1027055      4.87586446E-02
   14.400001      3.91585417E-02  5.71714751E-02   1.0489194      5.36895990E-02
   14.450000      3.69567312E-02  5.39568253E-02  0.98994070      5.82682714E-02
   14.500000      3.45738716E-02  5.04778549E-02  0.92611229      6.24758862E-02
   14.550000      3.20238620E-02  4.67548370E-02  0.85780644      6.62953630E-02
   14.600000      2.93212496E-02  4.28090282E-02  0.78541303      6.97120726E-02
   14.650001      2.64815036E-02  3.86629961E-02  0.70934623      7.27133974E-02
   14.700000      2.35205777E-02  3.43400463E-02  0.63003343      7.52892643E-02
   14.750000      2.04547886E-02  2.98639927E-02  0.54791176      7.74320811E-02
   14.800000      1.73010454E-02  2.52595283E-02  0.46343410      7.91364089E-02
   14.850000      1.40767731E-02  2.05520913E-02  0.37706721      8.03991184E-02
   14.900001      1.07994108E-02  1.57671403E-02  0.28927818      8.12195316E-02
   14.950000      7.48672476E-03  1.09306183E-02  0.20054299      8.15992504E-02
   15.000000      4.15620487E-03  6.06805971E-03  0.11133011      8.15422088E-02
   15.050000      8.25836149E-04  1.20572094E-03  2.21212432E-02  8.10544416E-02
   15.100000     -2.48686154E-03 -3.63081810E-03 -6.66142702E-02  8.01442042E-02
   15.150001     -5.76449092E-03 -8.41615722E-03 -0.15441041      7.88218677E-02
   15.200000     -8.98986869E-03 -1.31252073E-02 -0.24080691      7.70998150E-02
   15.250000     -1.21465335E-02 -1.77339390E-02 -0.32536289      7.49922097E-02
   15.300000     -1.52179953E-02 -2.22182740E-02 -0.40763652      7.25152344E-02
   15.350000     -1.81886517E-02 -2.65554320E-02 -0.48720992      6.96866736E-02
   15.400001     -2.10434478E-02 -3.07234339E-02 -0.56367981      6.65259510E-02
   15.450000     -2.37680394E-02 -3.47013399E-02 -0.63666207      6.30539358E-02
   15.500000     -2.63488553E-02 -3.84693295E-02 -0.70579308      5.92928827E-02
   15.550000     -2.87731774E-02 -4.20088395E-02 -0.77073210      5.52662276E-02
   15.600000     -3.10291853E-02 -4.53026108E-02 -0.83116263      5.09985499E-02
   15.650001     -3.31060253E-02 -4.83347997E-02 -0.88679385      4.65153083E-02
   15.700000     -3.49938534E-02 -5.10910302E-02 -0.93736213      4.18428108E-02
   15.750000     -3.66838910E-02 -5.35584837E-02 -0.98263228      3.70079800E-02
   15.800000     -3.81684490E-02 -5.57259358E-02  -1.0223984      3.20382714E-02
   15.850000     -3.94409709E-02 -5.75838163E-02  -1.0564847      2.69614942E-02
   15.900001     -4.04960625E-02 -5.91242500E-02  -1.0847470      2.18056664E-02
   15.950000     -4.13295105E-02 -6.03410862E-02  -1.1070720      1.65988617E-02
   16.000000     -4.19382900E-02 -6.12299033E-02  -1.1233791      1.13690728E-02
   16.050001     -4.23205867E-02 -6.17880598E-02  -1.1336195      6.14393223E-03
   16.100000     -4.24757712E-02 -6.20146245E-02  -1.1377764      9.51244088E-04
   16.150000     -4.24044505E-02 -6.19105026E-02  -1.1358659     -4.18250822E-03
   16.200001     -4.21083830E-02 -6.14782386E-02  -1.1279353     -9.23106447E-03
   16.250000     -4.15905528E-02 -6.07222095E-02  -1.1140645     -1.41685484E-02
   16.300001     -4.08550091E-02 -5.96483164E-02  -1.0943619     -1.89708788E-02
   16.350000     -3.99070568E-02 -5.82643002E-02  -1.0689695     -2.36139633E-02
   16.400000     -3.87529358E-02 -5.65792881E-02  -1.0380547     -2.80757081E-02
   16.450001     -3.73999998E-02 -5.46040051E-02  -1.0018144     -3.23348381E-02
   16.500000     -3.58567275E-02 -5.23508228E-02 -0.96047550     -3.63710821E-02
   16.550001     -3.41322757E-02 -4.98331226E-02 -0.91428345     -4.01663445E-02
   16.600000     -3.22369933E-02 -4.70660143E-02 -0.86351562     -4.37032543E-02
   16.650000     -3.01819518E-02 -4.40656506E-02 -0.80846822     -4.69663180E-02
   16.700001     -2.79788170E-02 -4.08490747E-02 -0.74945402     -4.99419086E-02
   16.750000     -2.56403666E-02 -3.74349356E-02 -0.68681514     -5.26174828E-02
   16.800001     -2.31795367E-02 -3.38421240E-02 -0.62089819     -5.49828261E-02
   16.850000     -2.06102747E-02 -3.00910026E-02 -0.55207676     -5.70289902E-02
   16.900000     -1.79468282E-02 -2.62023676E-02 -0.48073229     -5.87489791E-02
   16.950001     -1.52036389E-02 -2.21973136E-02 -0.40725198     -6.01377189E-02
   17.000000     -1.23959845E-02 -1.80981364E-02 -0.33204478     -6.11916557E-02
   17.050001     -9.53881536E-03 -1.39266709E-02 -0.25551128     -6.19092807E-02
   17.100000     -6.64776703E-03 -9.70574003E-03 -0.17807028     -6.22906834E-02
   17.150000     -3.73834581E-03 -5.45798475E-03 -0.10013712     -6.23377562E-02
   17.200001     -8.25833122E-04 -1.20571640E-03 -2.21211612E-02 -6.20541759E-02
   17.250000      2.07410590E-03  3.02819465E-03  5.55579923E-02 -6.14452474E-02
   17.300001      4.94634081E-03  7.22165778E-03  0.13249505     -6.05178922E-02
   17.350000      7.77560147E-03  1.13523789E-02  0.20828098     -5.92807531E-02
   17.400000      1.05473055E-02  1.53990658E-02  0.28252518     -5.77438548E-02
   17.450001      1.32472478E-02  1.93409827E-02  0.35484710     -5.59186228E-02
   17.500000      1.58613287E-02  2.31575426E-02  0.42486918     -5.38180694E-02
   17.550001      1.83763336E-02  2.68294476E-02  0.49223724     -5.14562801E-02
   17.600000      2.07793135E-02  3.03377975E-02  0.55660462     -4.88488451E-02
   17.650000      2.30583735E-02  3.36652286E-02  0.61765265     -4.60120887E-02
   17.700001      2.52020806E-02  3.67950350E-02  0.67507499     -4.29635756E-02
   17.750000      2.71998476E-02  3.97117771E-02  0.72858810     -3.97217646E-02
   17.800001      2.90419608E-02  4.24012654E-02  0.77793193     -3.63057852E-02
   17.850000      3.07193995E-02  4.48503233E-02  0.82286453     -3.27358395E-02
   17.900000      3.22243385E-02  4.70475368E-02  0.86317658     -2.90321913E-02
   17.950001      3.35497558E-02  4.89826463E-02  0.89867985     -2.52158064E-02
   18.000000      3.46895382E-02  5.06467260E-02  0.92921054     -2.13083327E-02
   18.050001      3.56387906E-02  5.20326346E-02  0.95463777     -1.73309613E-02
   18.100000      3.63934450E-02  5.31344302E-02  0.97485232     -1.33058140E-02
   18.150000      3.69506441E-02  5.39479405E-02  0.98977768     -9.25431680E-03
