   3.1500001      -14.387447      -9.7281866    
   3.2000000      -14.826667      -9.9270267    
   3.2500000      -14.962107      -9.9875603    
   3.3000000      -14.807562      -9.9184589    
   3.3500001      -14.382162      -9.7257700    
   3.4000001      -13.709638      -9.4134979    
   3.4500000      -12.817499      -8.9841299    
   3.5000000      -11.736239      -8.4391594    
   3.5500000      -10.498508      -7.7796383    
   3.6000001      -9.1383228      -7.0068088    
   3.6500001      -7.6903195      -6.1228495    
   3.7000000      -6.1889725      -5.1317115    
   3.7500000      -4.6679459      -4.0401421    
   3.8000000      -3.1594615      -2.8587871    
   3.8500001      -1.6936924      -1.6032963    
   3.9000001     -0.29836261     -0.29542837    
   3.9500000       1.0017674       1.0363268    
   4.0000000       2.1851819       2.3566077    
   4.0500002       3.2338960       3.6240354    
   4.0999999       4.1335831       4.7931328    
   4.1500001       4.8737545       5.8176208    
   4.2000003       5.4476790       6.6544509    
   4.2500000       5.8523941       7.2684355    
   4.3000002       6.0885553       7.6362967    
   4.3499999       6.1602335       7.7493877    
   4.4000001       6.0746837       7.6144891    
   4.4500003       5.8420362       7.2524657    
   4.5000000       5.4749651       6.6952100    
   4.5500002       4.9882898       5.9815607    
   4.5999999       4.3986187       5.1531768    
   4.6500001       3.7238750       4.2508254    
   4.7000003       2.9829338       3.3117914    
   4.7500000       2.1951523       2.3682079    
   4.8000002       1.3799781       1.4464241    
   4.8499999      0.55655360      0.56705958    
   4.9000001     -0.25668663     -0.25451186    
   4.9500003      -1.0423152      -1.0073621    
   5.0000000      -1.7842423      -1.6842077    
   5.0500002      -2.4680188      -2.2806456    
   5.0999999      -3.0809965      -2.7943940    
   5.1500001      -3.6125803      -3.2247713    
   5.2000003      -4.0542965      -3.5721819    
   5.2500000      -4.3999248      -3.8378041    
   5.3000002      -4.6455188      -4.0233307    
   5.3499999      -4.7893872      -4.1307974    
   5.4000001      -4.8320551      -4.1624980    
   5.4500003      -4.7761526      -4.1209483    
   5.5000000      -4.6262913      -4.0089011    
   5.5500002      -4.3888836      -3.8294015    
   5.5999999      -4.0719533      -3.5858817    
   5.6500001      -3.6848853      -3.2822621    
   5.7000003      -3.2382269      -2.9231217    
   5.7500000      -2.7433796      -2.5138075    
   5.8000002      -2.2123647      -2.0606062    
   5.8499999      -1.6575352      -1.5708587    
   5.9000001      -1.0913234      -1.0530664    
   5.9500003     -0.52596772     -0.51691705    
   6.0000000      2.67235637E-02  2.67473590E-02
   6.0500002      0.55560565      0.56607556    
   6.0999999       1.0504050       1.0884655    
   6.1500001       1.5018996       1.5809416    
   6.2000003       1.9020848       2.0306637    
   6.2500000       2.2442670       2.4254730    
   6.3000002       2.5232174       2.7545907    
   6.3499999       2.7351599       3.0091450    
   6.4000001       2.8778749       3.1827917    
   6.4500003       2.9506314       3.2720213    
   6.5000000       2.9541991       3.2764094    
   6.5500002       2.8907681       3.1985693    
   6.5999999       2.7638578       3.0439172    
   6.6500001       2.5782046       2.8202558    
   6.7000003       2.3396330       2.5372441    
   6.7500000       2.0548928       2.2057803    
   6.8000002       1.7314949       1.8374025    
   6.8499999       1.3775332       1.4437383    
   6.9000001       1.0014985       1.0360389    
   6.9500003      0.61209136      0.62482274    
   7.0000000      0.21803424      0.21962833    
   7.0500002     -0.17210838     -0.17112793    
   7.0999999     -0.55010569     -0.54021305    
   7.1500001     -0.90821803     -0.88156503    
   7.2000003      -1.2393525      -1.1902466    
   7.2500000      -1.5371659      -1.4623369    
   7.3000002      -1.7962253      -1.6948805    
   7.3499999      -2.0120339      -1.8857301    
   7.4000001      -2.1811557      -2.0335057    
   7.4500003      -2.3012109      -2.1374698    
   7.5000000      -2.3709283      -2.1974893    
   7.5500002      -2.3901274      -2.2139726    
   7.5999999      -2.3596959      -2.1878369    
   7.6500001      -2.2815394      -2.1204879    
   7.7000003      -2.1585221      -2.0138187    
   7.7500000      -1.9943719      -1.8702074    
   7.8000002      -1.7935886      -1.6925329    
   7.8499999      -1.5613240      -1.4841835    
   7.9000001      -1.3032606      -1.2490705    
   7.9500003      -1.0254796     -0.99162811    
   8.0000000     -0.73432237     -0.71680021    
   8.0500002     -0.43625095     -0.43000621    
   8.1000004     -0.13771093     -0.13708250    
   8.1500006      0.15499407      0.15579793    
   8.1999998      0.43584472      0.44226143    
   8.2500000      0.69922531      0.71588874    
   8.3000002      0.94001627      0.97038168    
   8.3500004       1.1536903       1.1997677    
   8.4000006       1.3364100       1.3986322    
   8.4499998       1.4850750       1.5623106    
   8.5000000       1.5973778       1.6870891    
   8.5500002       1.6718283       1.7703549    
   8.6000004       1.7077613       1.8106990    
   8.6500006       1.7053448       1.8079827    
   8.6999998       1.6655450       1.7633107    
   8.7500000       1.5900896       1.6789613    
   8.8000002       1.4814194       1.5582653    
   8.8500004       1.3426157       1.4054307    
   8.9000006       1.1773217       1.2253453    
   8.9499998      0.98966086       1.0233759    
   9.0000000      0.78412336      0.80513972    
   9.0500002      0.56548232      0.57633138    
   9.1000004      0.33867413      0.34253594    
   9.1500006      0.10870603      0.10910083    
   9.1999998     -0.11946443     -0.11899122    
   9.2500000     -0.34103358     -0.33720541    
   9.3000002     -0.55143446     -0.54149443    
   9.3500004     -0.74643040     -0.72833282    
   9.4000006     -0.92220843     -0.89474034    
   9.4499998      -1.0754385      -1.0382682    
   9.5000000      -1.2033435      -1.1569964    
   9.5500002      -1.3037276      -1.2494996    
   9.6000004      -1.3750294      -1.3148446    
   9.6500006      -1.4163315      -1.3525605    
   9.6999998      -1.4273646      -1.3626189    
   9.7500000      -1.4085081      -1.3454239    
   9.8000002      -1.3607589      -1.3017900    
   9.8500004      -1.2857046      -1.2329352    
   9.9000006      -1.1854742      -1.1404675    
   9.9499998      -1.0626887      -1.0263796    
   10.000000     -0.92038405     -0.89302301    
   10.050000     -0.76195228     -0.74310374    
   10.100000     -0.59105343     -0.57964849    
   10.150001     -0.41154429     -0.40598238    
   10.200000     -0.22738332     -0.22567508    
   10.250000     -4.25437763E-02 -4.24836092E-02
   10.300000      0.13905965      0.13970637    
   10.350000      0.31365198      0.31696144    
   10.400001      0.47768575      0.48540449    
   10.450000      0.62790036      0.64130503    
   10.500000      0.76139486      0.78119510    
   10.550000      0.87567174      0.90196431    
   10.600000      0.96868181       1.0009592    
   10.650001       1.0388700       1.0760841    
   10.700000       1.0851859       1.1258572    
   10.750000       1.1071079       1.1494712    
   10.800000       1.1046317       1.1468021    
   10.850000       1.0782714       1.1184165    
   10.900001       1.0290331       1.0655334    
   10.950000      0.95838809      0.98997194    
   11.000000      0.86822760      0.89406836    
   11.050000      0.76082611      0.78059644    
   11.100000      0.63877511      0.65265328    
   11.150001      0.50492978      0.51356208    
   11.200000      0.36234605      0.36677009    
   11.250000      0.21419443      0.21573268    
   11.300000      6.37276620E-02  6.38631433E-02
   11.350000     -8.58249962E-02 -8.55804831E-02
   11.400001     -0.23130733     -0.22953987    
   11.450000     -0.36970437     -0.36520970    
   11.500000     -0.49820364     -0.49007586    
   11.550000     -0.61425102     -0.60194260    
   11.600000     -0.71559912     -0.69894904    
   11.650001     -0.80034995     -0.77957970    
   11.700000     -0.86698842     -0.84266806    
   11.750000     -0.91440749     -0.88739538    
   11.800000     -0.94192493     -0.91328812    
   11.850000     -0.94928926     -0.92020977    
   11.900001     -0.93667972     -0.90835607    
   11.950000     -0.90469325     -0.87824380    
   12.000000     -0.85432601     -0.83070105    
   12.050000     -0.78694522     -0.76685613    
   12.100000     -0.70425493     -0.68812263    
   12.150001     -0.60825098     -0.59617949    
   12.200000     -0.50118768     -0.49296305    
   12.250000     -0.38550094     -0.38061649    
   12.300000     -0.26377812     -0.26148206    
   12.350000     -0.13869035     -0.13805299    
   12.400001     -1.29320510E-02 -1.29264863E-02
   12.450000      0.11081732      0.11122764    
   12.500000      0.22998425      0.23175859    
   12.550000      0.34212005      0.34606129    
   12.600000      0.44496912      0.45165935    
   12.650001      0.53649938      0.54625529    
   12.700000      0.61495709      0.62780917    
   12.750000      0.67889386      0.69459146    
   12.800000      0.72718692      0.74522686    
   12.850000      0.75905836      0.77873570    
   12.900001      0.77409440      0.79456955    
   12.950000      0.77224082      0.79261678    
   13.000000      0.75380075      0.77320296    
   13.050000      0.71942163      0.73707372    
   13.100000      0.67008018      0.68536824    
   13.150001      0.60705245      0.61957288    
   13.200000      0.53188562      0.54147291    
   13.250000      0.44635227      0.45308450    
   13.300000      0.35242864      0.35661244    
   13.350000      0.25223032      0.25436610    
   13.400001      0.14797622      0.14870876    
   13.450000      4.19368446E-02  4.19954732E-02
   13.500000     -6.36131689E-02 -6.34787455E-02
   13.550000     -0.16644308     -0.16552594    
   13.600000     -0.26441273     -0.26210567    
   13.650001     -0.35551679     -0.35135850    
   13.700000     -0.43792379     -0.43163142    
   13.750000     -0.51001257     -0.50149822    
   13.800000     -0.57040435     -0.55977517    
   13.850000     -0.61798692     -0.60552984    
   13.900001     -0.65193510     -0.63808715    
   13.950000     -0.67172360     -0.65703171    
   14.000000     -0.67713356     -0.66220665    
   14.050000     -0.66825318     -0.65371102    
   14.100000     -0.64547157     -0.63189399    
   14.150001     -0.60946465     -0.59734541    
   14.200000     -0.56118268     -0.55089134    
   14.250000     -0.50181526     -0.49357021    
   14.300000     -0.43277431     -0.42662802    
   14.350000     -0.35565454     -0.35149306    
   14.400001     -0.27219751     -0.26975322    
   14.450000     -0.18426315     -0.18313979    
   14.500000     -9.37670618E-02 -9.34752896E-02
   14.550000     -2.66127661E-03 -2.66104098E-03
   14.600000      8.71206224E-02  8.73740241E-02
   14.650001      0.17369255      0.17470270    
   14.700000      0.25526661      0.25745434    
   14.750000      0.33018959      0.33385926    
   14.800000      0.39696559      0.40228158    
   14.850000      0.45428890      0.46126452    
   14.900001      0.50107574      0.50957566    
   14.950000      0.53647739      0.54623246    
   15.000000      0.55990040      0.57053435    
   15.050000      0.57100749      0.58207166    
   15.100000      0.56972861      0.58074284    
   15.150001      0.55625677      0.56675148    
   15.200000      0.53104019      0.54059678    
   15.250000      0.49476677      0.50305218    
   15.300000      0.44835275      0.45514593    
   15.350000      0.39291453      0.39812186    
   15.400001      0.32974553      0.33340529    
   15.450000      0.26028505      0.26256004    
   15.500000      0.18608736      0.18724729    
   15.550000      0.10878614      0.10918152    
   15.600000      3.00603546E-02  3.00904661E-02
   15.650001     -4.84031700E-02 -4.83253002E-02
   15.700000     -0.12494420     -0.12442667    
   15.750000     -0.19796485     -0.19666880    
   15.800000     -0.26596147     -0.26362744    
   15.850000     -0.32755607     -0.32402289    
   15.900001     -0.38152328     -0.37673849    
   15.950000     -0.42681444     -0.42083514    
   16.000000     -0.46257770     -0.45556262    
   16.050001     -0.48817357     -0.48036721    
   16.100000     -0.50318360     -0.49489391    
   16.150000     -0.50742167     -0.49899289    
   16.200001     -0.50092894     -0.49271271    
   16.250000     -0.48397529     -0.47630152    
   16.300001     -0.45704544     -0.45019591    
   16.350000     -0.42083371     -0.41501966    
   16.400000     -0.37621716     -0.37156373    
   16.450001     -0.32424158     -0.32077917    
   16.500000     -0.26610059     -0.26376411    
   16.550001     -0.20309354     -0.20172969    
   16.600000     -0.13661774     -0.13599923    
   16.650000     -6.81223869E-02 -6.79682568E-02
   16.700001      9.23516229E-04  9.23544634E-04
   16.750000      6.90443963E-02  6.92034513E-02
   16.800001      0.13481617      0.13542393    
   16.850000      0.19686905      0.19816776    
   16.900000      0.25393355      0.25609839    
   16.950001      0.30486470      0.30799040    
   17.000000      0.34865144      0.35274550    
   17.050001      0.38445532      0.38943943    
   17.100000      0.41160926      0.41732752    
   17.150000      0.42963985      0.43587384    
   17.200001      0.43827385      0.44476283    
   17.250000      0.43743679      0.44390079    
   17.300001      0.42725679      0.43342134    
   17.350000      0.40805936      0.41367874    
   17.400000      0.38035572      0.38523343    
   17.450001      0.34482890      0.34883317    
   17.500000      0.30232435      0.30539790    
   17.550001      0.25382093      0.25598386    
   17.600000      0.20041931      0.20176545    
   17.650000      0.14330330      0.14399020    
   17.700001      8.37271884E-02  8.39612037E-02
   17.750000      2.29818821E-02  2.29994766E-02
   17.800001     -3.76333632E-02 -3.75862755E-02
   17.850000     -9.68302116E-02 -9.65190902E-02
   17.900000     -0.15337405     -0.15259494    
   17.950001     -0.20609552     -0.20469119    
   18.000000     -0.25391543     -0.25178716    
   18.050001     -0.29587901     -0.29299316    
   18.100000     -0.33115697     -0.32754615    
   18.150000     -0.35907769     -0.35483620    
   18.200001     -0.37912944     -0.37440416    
   18.250000     -0.39097163     -0.38594851    
   18.300001     -0.39444387     -0.38933170    
   18.350000     -0.38956267     -0.38457543    
   18.400000     -0.37652194     -0.37186104    
   18.450001     -0.35568532     -0.35152313    
   18.500000     -0.32757992     -0.32404625    
   18.550001     -0.29287636     -0.29004854    
   18.600000     -0.25238305     -0.25028029    
   18.650000     -0.20701990     -0.20560299    
   18.700001     -0.15779641     -0.15697187    
   18.750000     -0.10580119     -0.10542987    
   18.800001     -5.21600246E-02 -5.20696118E-02
   18.850000      1.96945202E-03  1.96958124E-03
   18.900000      5.54354563E-02  5.55379465E-02
   18.950001      0.10711639      0.10749971    
   19.000000      0.15593228      0.15674593    
   19.050001      0.20088047      0.20223282    
   19.100000      0.24104953      0.24299943    
   19.150000      0.27563775      0.27819034    
   19.200001      0.30397314      0.30708048    
   19.250000      0.32551819      0.32908422    
   19.300001      0.33988822      0.34377792    
   19.350000      0.34685266      0.35090435    
   19.400000      0.34634161      0.35038128    
   19.450001      0.33844262      0.34229910    
   19.500000      0.32339999      0.32691950    
   19.550001      0.30160505      0.30466393    
   19.600000      0.27359116      0.27610582    
   19.650000      0.24001378      0.24194689    
   19.700001      0.20164227      0.20300494    
   19.750000      0.15933904      0.16018872    
   19.800001      0.11403946      0.11447404    
   19.850000      6.67378977E-02  6.68864921E-02
   19.900000      1.84539668E-02  1.84653103E-02
   19.950001     -2.97787078E-02 -2.97492165E-02
   20.000000     -7.69343674E-02 -7.67378360E-02
   20.050001     -0.12202848     -0.12153479    
   20.100000     -0.16412097     -0.16322917    
   20.150000     -0.20235240     -0.20099844    
   20.200001     -0.23594984     -0.23411100    
   20.250000     -0.26424429     -0.26194015    
   20.300001     -0.28669077     -0.28398055    
   20.350000     -0.30286834     -0.29984522    
   20.400000     -0.31249678     -0.30927944    
   20.450001     -0.31543517     -0.31215733    
   20.500000     -0.31168622     -0.30848545    
   20.550001     -0.30139375     -0.29839987    
   20.600000     -0.28483981     -0.28216431    
   20.650000     -0.26243603     -0.26016319    
   20.700001     -0.23471162     -0.23289196    
   20.750000     -0.20230815     -0.20095479    
   20.800001     -0.16595381     -0.16504206    
   20.850000     -0.12645958     -0.12592945    
   20.900000     -8.46926123E-02 -8.44545066E-02
   20.950001     -4.15562801E-02 -4.14988697E-02
   21.000000      2.01759767E-03  2.01773318E-03
   21.050001      4.51061912E-02  4.51740213E-02
   21.100000      8.67973566E-02  8.70488733E-02
   21.150000      0.12622111      0.12675369    
   21.200001      0.16256626      0.16345081    
   21.250000      0.19508879      0.19636405    
   21.300001      0.22313692      0.22480679    
   21.350000      0.24615625      0.24819000    
   21.400000      0.26370788      0.26604337    
   21.450001      0.27547133      0.27802083    
   21.500000      0.28125036      0.28390849    
   21.550001      0.28097838      0.28363132    
   21.600000      0.27471781      0.27725330    
   21.650000      0.26265693      0.26497376    
   21.700001      0.24510488      0.24712121    
   21.750000      0.22248490      0.22414498    
   21.800001      0.19532239      0.19660071    
   21.850000      0.16423725      0.16514012    
   21.900000      0.12992254      0.13048689    
   21.950001      9.31360871E-02  9.34257433E-02
   22.000000      5.46795502E-02  5.47792614E-02
   22.050001      1.53865628E-02  1.53944474E-02
   22.100000     -2.39058416E-02 -2.38868315E-02
   22.150000     -6.23605028E-02 -6.22313172E-02
   22.200001     -9.91733223E-02 -9.88469943E-02
   22.250000     -0.13357453     -0.13298321    
   22.300001     -0.16485974     -0.16395992    
   22.350000     -0.19239005     -0.19116573    
   22.400000     -0.21561691     -0.21408030    
   22.450001     -0.23408672     -0.23227671    
   22.500000     -0.24744877     -0.24542710    
   22.550001     -0.25546467     -0.25331047    
   22.600000     -0.25801176     -0.25581458    
   22.650000     -0.25508448     -0.25293666    
   22.700001     -0.24679251     -0.24478149    
   22.750000     -0.23335952     -0.23156069    
   22.800001     -0.21511379     -0.21358433    
   22.850000     -0.19248597     -0.19126044    
   22.900000     -0.16599172     -0.16507955    
   22.950001     -0.13622732     -0.13561234    
   23.000000     -0.10385396     -0.10349615    
   23.050001     -6.95771277E-02 -6.94163516E-02
   23.100000     -3.41435410E-02 -3.41047756E-02
   23.150000      1.68746524E-03  1.68756000E-03
   23.200001      3.71547155E-02  3.72007266E-02
   23.250000      7.15059042E-02  7.16765225E-02
   23.300001      0.10402582      0.10438731    
   23.350000      0.13403755      0.13463831    
   23.400000      0.16092946      0.16179623    
   23.450001      0.18415621      0.18529212    
   23.500000      0.20325592      0.20464057    
   23.550001      0.21786070      0.21945225    
   23.600000      0.22769766      0.22943676    
   23.650000      0.23259956      0.23441462    
   23.700001      0.23250431      0.23431790    
   23.750000      0.22745596      0.22919135    
   23.800001      0.21760306      0.21919084    
   23.850000      0.20319504      0.20457885    
   23.900000      0.18457672      0.18571785    
   23.950001      0.16217652      0.16305681    
   24.000000      0.13650329      0.13712640    
   24.050001      0.10812631      0.10851691    
   24.100000      7.76727721E-02  7.78741241E-02
   24.150000      4.58044708E-02  4.58744206E-02
   24.200001      1.32073397E-02  1.32131483E-02
   24.250000     -1.94195956E-02 -1.94070488E-02
   24.300001     -5.13840131E-02 -5.12962677E-02
   24.350000     -8.20116922E-02 -8.17883983E-02
   24.400000     -0.11066568     -0.11025949    
   24.450001     -0.13675562     -0.13613586    
   24.500000     -0.15974629     -0.15890129    
   24.550001     -0.17917773     -0.17811534    
   24.600000     -0.19466454     -0.19341119    
   24.650000     -0.20591176     -0.20450991    
   24.700001     -0.21271393     -0.21121828    
   24.750000     -0.21496335     -0.21343602    
   24.800001     -0.21264830     -0.21115357    
   24.850000     -0.20585504     -0.20445397    
   24.900000     -0.19476351     -0.19350891    
   24.950001     -0.17964229     -0.17857440    
   25.000000     -0.16084576     -0.15998910    
   25.050001     -0.13879995     -0.13816157    
   25.100000     -0.11400036     -0.11356937    
   25.150000     -8.69921893E-02 -8.67410004E-02
   25.200001     -5.83669543E-02 -5.82537688E-02
   25.250000     -2.87460033E-02 -2.87185218E-02
   25.300001      1.23771932E-03  1.23777031E-03
   25.350000      3.09424642E-02  3.09743695E-02
   25.400000      5.97421378E-02  5.98611869E-02
   25.450001      8.70345160E-02  8.72874185E-02
   25.500000      0.11224988      0.11267090    
   25.550001      0.13487248      0.13548076    
   25.600000      0.15444145      0.15523957    
   25.650000      0.17056482      0.17153880    
   25.700001      0.18292919      0.18404998    
   25.750000      0.19130045      0.19252650    
   25.800001      0.19553298      0.19681406    
   25.850000      0.19556862      0.19685018    
   25.900000      0.19143954      0.19266738    
   25.950001      0.18326496      0.18438986    
   26.000000      0.17125025      0.17223211    
   26.050001      0.15567882      0.15648982    
   26.100000      0.13690870      0.13753553    
   26.150000      0.11536377      0.11580851    
   26.200001      9.15201753E-02  9.17998552E-02
   26.250000      6.59036711E-02  6.60485700E-02
   26.300001      3.90685350E-02  3.91194113E-02
   26.350000      1.15961516E-02  1.16006294E-02
   26.400000     -1.59272924E-02 -1.59188509E-02
   26.450001     -4.29189242E-02 -4.28576916E-02
   26.500000     -6.88085854E-02 -6.86513335E-02
   26.550001     -9.30553898E-02 -9.27680135E-02
   26.600000     -0.11515610     -0.11471634    
   26.650000     -0.13465936     -0.13405843    
   26.700001     -0.15117154     -0.15041460    
   26.750000     -0.16436303     -0.16346861    
   26.800001     -0.17398001     -0.17297818    
   26.850000     -0.17984408     -0.17877379    
   26.900000     -0.18185925     -0.18076491    
   26.950001     -0.18001087     -0.17893860    
   27.000000     -0.17436706     -0.17336078    
   27.050001     -0.16507488     -0.16417272    
   27.100000     -0.15235931     -0.15159045    
   27.150000     -0.13651484     -0.13589726    
   27.200001     -0.11789938     -0.11743847    
   27.250000     -9.69299972E-02 -9.66182351E-02
   27.300001     -7.40665197E-02 -7.38843530E-02
   27.350000     -4.98101488E-02 -4.97276969E-02
   27.400000     -2.46829018E-02 -2.46626362E-02
   27.450001      7.74565153E-04  7.74585118E-04
   27.500000      2.60186326E-02  2.60411873E-02
   27.550001      5.05179800E-02  5.06030768E-02
   27.600000      7.37558305E-02  7.39373639E-02
   27.650000      9.52497199E-02  9.55526978E-02
   27.700001      0.11455737      0.11499591    
   27.750000      0.13128306      0.13185932    
   27.800001      0.14509231      0.14579651    
   27.850000      0.15571232      0.15652366    
   27.900000      0.16294026      0.16382889    
   27.950001      0.16664805      0.16757770    
   28.000000      0.16678177      0.16771291    
   28.050001      0.16336417      0.16425744    
   28.100000      0.15649347      0.15731299    
   28.150000      0.14633995      0.14705634    
   28.200001      0.13314161      0.13373433    
   28.250000      0.11720051      0.11765955    
   28.300001      9.88743305E-02  9.92008448E-02
   28.350000      7.85697922E-02  7.87758306E-02
   28.400000      5.67308217E-02  5.68381622E-02
   28.450001      3.38303074E-02  3.38684507E-02
   28.500000      1.03639774E-02  1.03675537E-02
   28.550001     -1.31686833E-02 -1.31629137E-02
   28.600000     -3.62655073E-02 -3.62217799E-02
   28.650000     -5.84418438E-02 -5.83283678E-02
   28.700001     -7.92312697E-02 -7.90228471E-02
   28.750000     -9.82044339E-02 -9.78844389E-02
   28.800001     -0.11497023     -0.11453189    
   28.850000     -0.12918751     -0.12863432    
   28.900000     -0.14057314     -0.13991839    
   28.950001     -0.14890549     -0.14817101    
   29.000000     -0.15402788     -0.15324214    
   29.050001     -0.15585418     -0.15504974    
   29.100000     -0.15436810     -0.15357889    
   29.150000     -0.14962366     -0.14888211    
   29.200001     -0.14174372     -0.14107804    
   29.250000     -0.13091761     -0.13034952    
   29.300001     -0.11739388     -0.11693690    
   29.350000     -0.10147916     -0.10113750    
   29.400000     -8.35267231E-02 -8.32951143E-02
   29.450001     -6.39301613E-02 -6.37943968E-02
   29.500000     -4.31183055E-02 -4.30565029E-02
   29.550001     -2.15388145E-02 -2.15233807E-02
   29.600000      3.44304368E-04  3.44308297E-04
   29.650000      2.20635850E-02  2.20798012E-02
   29.700001      4.31616455E-02  4.32237498E-02
   29.750000      6.31927401E-02  6.33259565E-02
   29.800001      8.17413479E-02  8.19643810E-02
   29.850000      9.84218642E-02  9.87453908E-02
   29.900000      0.11289398      0.11331984    
   29.950001      0.12486597      0.12538716    
   30.000000      0.13409975      0.13470106    
   30.050001      0.14041734      0.14107679    
   30.100000      0.14370492      0.14439568    
   30.150000      0.14391237      0.14460514    
   30.200001      0.14105585      0.14172132    
   30.250000      0.13521656      0.13582796    
   30.300001      0.12653753      0.12707280    
   30.350000      0.11522260      0.11566626    
   30.400000      0.10152879      0.10187311    
   30.450001      8.57615173E-02  8.60070661E-02
   30.500000      6.82695881E-02  6.84250891E-02
   30.550001      4.94355336E-02  4.95170243E-02
   30.600000      2.96688937E-02  2.96982247E-02
   30.650000      9.39421821E-03  9.39715747E-03
   30.700001     -1.09559670E-02 -1.09519735E-02
   30.750000     -3.09472419E-02 -3.09153926E-02
   30.800001     -5.01597524E-02 -5.00761382E-02
   30.850000     -6.81888312E-02 -6.80343956E-02
   30.900000     -8.46614391E-02 -8.44235048E-02
   30.950001     -9.92370248E-02 -9.89102721E-02
   31.000000     -0.11161789     -0.11120470    
   31.050001     -0.12155672     -0.12106682    
   31.100000     -0.12885725     -0.12830688    
   31.150000     -0.13338202     -0.13279240    
   31.200001     -0.13505280     -0.13444835    
   31.250000     -0.13385221     -0.13325845    
   31.300001     -0.12982389     -0.12926525    
   31.350000     -0.12307175     -0.12256958    
   31.400000     -0.11375563     -0.11332648    
   31.450001     -0.10208982     -0.10174406    
   31.500000     -8.83375555E-02 -8.80785435E-02
   31.550001     -7.28023574E-02 -7.26263449E-02
   31.600000     -5.58267608E-02 -5.57232015E-02
   31.650000     -3.77793238E-02 -3.77318710E-02
   31.700001     -1.90486684E-02 -1.90365985E-02
   31.750000     -3.85076273E-05 -3.85075764E-05
   31.800001      1.88480131E-02  1.88598465E-02
   31.850000      3.72099578E-02  3.72561067E-02
   31.900000      5.46600074E-02  5.47596440E-02
   31.950001      7.08354563E-02  7.10028857E-02
   32.000000      8.53993744E-02  8.56428444E-02
   32.049999      9.80537236E-02  9.83748287E-02
   32.100002      0.10854280      0.10893642    
   32.150002      0.11665541      0.11711019    
   32.200001      0.12223543      0.12273485    
   32.250000      0.12518020      0.12570402    
   32.299999      0.12544335      0.12596940    
   32.350002      0.12303584      0.12354183    
   32.400002      0.11802532      0.11849086    
   32.450001      0.11053455      0.11094277    
   32.500000      0.10073771      0.10107666    
   32.549999      8.88567567E-02  8.91203657E-02
   32.600002      7.51552209E-02  7.53437206E-02
   32.650002      5.99378608E-02  6.00576922E-02
   32.700001      4.35355157E-02  4.35987003E-02
   32.750000      2.63027139E-02  2.63257641E-02
   32.799999      8.61194637E-03  8.61441623E-03
   32.850002     -9.16120876E-03 -9.15841572E-03
   32.900002     -2.66353786E-02 -2.66117826E-02
   32.950001     -4.34433855E-02 -4.33806479E-02
   33.000000     -5.92325255E-02 -5.91159575E-02
